jnr_sm_id,lead_id,lead_stage,call_done_date,call_status,call_reason
JNR1016MG,USR1307,lead,1/10/2022,successful,demo_not_attended
JNR1016MG,USR1307,lead,1/10/2022,successful,demo_not_attended
JNR1016MG,USR1307,awareness,1/10/2022,successful,post_demo_followup
JNR1016MG,USR1307,consideration,1/10/2022,successful,interested_for_conversion
JNR1016MG,USR1307,consideration,1/10/2022,successful,followup_for_conversion
JNR1016MG,USR1307,consideration,1/10/2022,successful,followup_for_conversion
JNR1016MG,USR1307,conversion,1/11/2022,successful,successful_conversion
JNR1016MG,USR1308,lead,1/8/2022,unsuccessful,lead_introduction
JNR1016MG,USR1308,lead,1/8/2022,successful,lead_introduction
JNR1016MG,USR1308,lead,1/9/2022,successful,demo_schedule
JNR1016MG,USR1308,lead,1/9/2022,successful,demo_not_attended
JNR1016MG,USR1308,lead,1/9/2022,successful,demo_not_attended
JNR1016MG,USR1309,lead,1/8/2022,successful,lead_introduction
JNR1016MG,USR1309,lead,1/9/2022,successful,demo_schedule
JNR1016MG,USR1309,lead,1/9/2022,successful,demo_not_attended
JNR1016MG,USR1310,lead,1/8/2022,unsuccessful,lead_introduction
JNR1016MG,USR1310,lead,1/9/2022,successful,lead_introduction
JNR1016MG,USR1310,lead,1/11/2022,successful,demo_schedule
JNR1016MG,USR1310,lead,1/14/2022,successful,demo_not_attended
JNR1016MG,USR1310,lead,1/14/2022,successful,demo_not_attended
JNR1016MG,USR1310,lead,1/14/2022,successful,demo_not_attended
JNR1016MG,USR1310,awareness,1/14/2022,successful,post_demo_followup
JNR1016MG,USR1311,lead,1/15/2022,successful,lead_introduction
JNR1016MG,USR1311,lead,1/17/2022,successful,demo_schedule
JNR1016MG,USR1311,lead,1/20/2022,successful,demo_not_attended
JNR1016MG,USR1311,lead,1/20/2022,successful,demo_not_attended
JNR1016MG,USR1311,lead,1/20/2022,unsuccessful,demo_not_attended
JNR1016MG,USR1311,lead,1/20/2022,successful,demo_not_attended
JNR1016MG,USR1311,awareness,1/20/2022,successful,post_demo_followup
JNR1016MG,USR1311,consideration,1/20/2022,successful,interested_for_conversion
JNR1016MG,USR1311,consideration,1/20/2022,successful,followup_for_conversion
JNR1016MG,USR1311,consideration,1/20/2022,successful,followup_for_conversion
JNR1016MG,USR1311,conversion,1/21/2022,successful,successful_conversion
JNR1016MG,USR1312,lead,1/15/2022,successful,lead_introduction
JNR1016MG,USR1312,lead,1/16/2022,successful,demo_schedule
JNR1016MG,USR1312,lead,1/17/2022,successful,demo_not_attended
JNR1016MG,USR1312,lead,1/17/2022,successful,demo_not_attended
JNR1016MG,USR1312,awareness,1/17/2022,successful,post_demo_followup
JNR1016MG,USR1312,consideration,1/17/2022,successful,interested_for_conversion
JNR1016MG,USR1312,consideration,1/17/2022,successful,followup_for_conversion
JNR1016MG,USR1312,consideration,1/17/2022,successful,followup_for_conversion
JNR1016MG,USR1312,conversion,1/18/2022,successful,successful_conversion
JNR1016MG,USR1313,lead,1/17/2022,unsuccessful,lead_introduction
JNR1016MG,USR1313,lead,1/18/2022,successful,lead_introduction
JNR1016MG,USR1313,lead,1/19/2022,unsuccessful,demo_schedule
JNR1016MG,USR1313,lead,1/20/2022,successful,demo_schedule
JNR1016MG,USR1313,lead,1/21/2022,successful,demo_not_attended
JNR1016MG,USR1313,lead,1/21/2022,successful,demo_not_attended
JNR1016MG,USR1313,awareness,1/21/2022,successful,post_demo_followup
JNR1016MG,USR1313,consideration,1/21/2022,successful,interested_for_conversion
JNR1016MG,USR1313,conversion,1/21/2022,successful,successful_conversion
JNR1016MG,USR1314,lead,1/17/2022,successful,lead_introduction
JNR1016MG,USR1314,lead,1/19/2022,successful,demo_schedule
JNR1016MG,USR1314,lead,1/19/2022,successful,demo_not_attended
JNR1016MG,USR1314,lead,1/19/2022,successful,demo_not_attended
JNR1016MG,USR1314,awareness,1/19/2022,successful,post_demo_followup
JNR1016MG,USR1314,consideration,1/19/2022,successful,interested_for_conversion
JNR1016MG,USR1314,consideration,1/19/2022,unsuccessful,followup_for_conversion
JNR1016MG,USR1314,consideration,1/19/2022,successful,followup_for_conversion
JNR1016MG,USR1314,conversion,1/20/2022,successful,successful_conversion
JNR1016MG,USR1315,lead,1/15/2022,unsuccessful,lead_introduction
JNR1016MG,USR1315,lead,1/16/2022,successful,lead_introduction
JNR1016MG,USR1315,lead,1/17/2022,successful,demo_schedule
JNR1016MG,USR1315,lead,1/18/2022,successful,demo_not_attended
JNR1016MG,USR1315,lead,1/18/2022,successful,demo_not_attended
JNR1016MG,USR1315,lead,1/18/2022,successful,demo_not_attended
JNR1016MG,USR1315,awareness,1/18/2022,successful,post_demo_followup
JNR1016MG,USR1316,lead,2/21/2022,successful,lead_introduction
JNR1016MG,USR1316,lead,2/22/2022,successful,demo_schedule
JNR1016MG,USR1316,lead,2/22/2022,successful,demo_not_attended
JNR1016MG,USR1316,lead,2/22/2022,successful,demo_not_attended
JNR1016MG,USR1316,lead,2/22/2022,unsuccessful,demo_not_attended
JNR1016MG,USR1316,lead,2/22/2022,successful,demo_not_attended
JNR1016MG,USR1317,lead,2/22/2022,successful,lead_introduction
JNR1016MG,USR1317,lead,2/24/2022,successful,demo_schedule
JNR1016MG,USR1317,lead,2/25/2022,successful,demo_not_attended
JNR1016MG,USR1317,lead,2/25/2022,successful,demo_not_attended
JNR1016MG,USR1317,lead,2/25/2022,unsuccessful,demo_not_attended
JNR1016MG,USR1317,lead,2/25/2022,successful,demo_not_attended
JNR1016MG,USR1317,awareness,2/25/2022,successful,post_demo_followup
JNR1016MG,USR1317,consideration,2/25/2022,successful,followup_for_conversion
JNR1016MG,USR1317,consideration,2/25/2022,successful,interested_for_conversion
JNR1016MG,USR1317,conversion,2/26/2022,successful,successful_conversion
JNR1016MG,USR1318,lead,2/23/2022,unsuccessful,lead_introduction
JNR1016MG,USR1318,lead,2/24/2022,successful,lead_introduction
JNR1016MG,USR1318,lead,2/24/2022,successful,demo_schedule
JNR1016MG,USR1318,lead,2/25/2022,successful,demo_not_attended
JNR1016MG,USR1318,lead,2/25/2022,successful,demo_not_attended
JNR1016MG,USR1318,lead,2/25/2022,successful,demo_not_attended
JNR1016MG,USR1318,awareness,2/25/2022,successful,post_demo_followup
JNR1016MG,USR1319,lead,2/25/2022,successful,lead_introduction
JNR1016MG,USR1319,lead,2/27/2022,successful,demo_schedule
JNR1016MG,USR1319,lead,2/28/2022,successful,demo_not_attended
JNR1016MG,USR1319,awareness,2/28/2022,successful,post_demo_followup
JNR1016MG,USR1320,lead,2/26/2022,unsuccessful,lead_introduction
JNR1016MG,USR1320,lead,2/27/2022,successful,lead_introduction
JNR1016MG,USR1320,lead,2/28/2022,successful,demo_schedule
JNR1016MG,USR1320,lead,2/28/2022,successful,demo_not_attended
JNR1001MG,USR1321,lead,2/24/2022,unsuccessful,lead_introduction
JNR1001MG,USR1321,lead,2/25/2022,unsuccessful,lead_introduction
JNR1001MG,USR1321,lead,2/26/2022,unsuccessful,lead_introduction
JNR1001MG,USR1321,lead,2/27/2022,unsuccessful,lead_introduction
JNR1012MG,USR1322,lead,1/15/2022,unsuccessful,lead_introduction
JNR1010MG,USR1323,lead,1/8/2022,unsuccessful,lead_introduction
JNR1010MG,USR1323,lead,1/9/2022,successful,lead_introduction
JNR1010MG,USR1323,lead,1/10/2022,unsuccessful,demo_schedule
JNR1010MG,USR1323,lead,1/11/2022,unsuccessful,demo_schedule
JNR1010MG,USR1323,lead,1/9/2022,unsuccessful,demo_schedule
JNR1015MG,USR1324,lead,1/1/2022,successful,lead_introduction
JNR1015MG,USR1324,lead,1/3/2022,unsuccessful,demo_schedule
JNR1015MG,USR1324,lead,1/2/2022,unsuccessful,demo_schedule
JNR1015MG,USR1324,lead,1/2/2022,unsuccessful,demo_schedule
JNR1001MG,USR1325,lead,1/1/2022,unsuccessful,lead_introduction
JNR1001MG,USR1325,lead,1/1/2022,unsuccessful,lead_introduction
JNR1001MG,USR1325,lead,1/15/2022,unsuccessful,lead_introduction
JNR1001MG,USR1326,lead,1/16/2022,unsuccessful,lead_introduction
JNR1001MG,USR1327,lead,1/15/2022,unsuccessful,lead_introduction
JNR1016MG,USR1328,lead,2/19/2022,unsuccessful,lead_introduction
JNR1016MG,USR1329,lead,1/8/2022,unsuccessful,lead_introduction
JNR1016MG,USR1329,lead,1/9/2022,successful,lead_introduction
JNR1016MG,USR1330,lead,1/12/2022,unsuccessful,lead_introduction
JNR1016MG,USR1330,lead,1/13/2022,successful,lead_introduction
JNR1016MG,USR1331,lead,1/22/2022,unsuccessful,lead_introduction
JNR1016MG,USR1331,lead,1/23/2022,successful,lead_introduction
JNR1016MG,USR1331,lead,1/25/2022,unsuccessful,demo_schedule
JNR1016MG,USR1332,lead,2/21/2022,unsuccessful,lead_introduction
JNR1016MG,USR1332,lead,2/23/2022,successful,lead_introduction
JNR1016MG,USR1332,lead,2/25/2022,unsuccessful,demo_schedule
JNR1016MG,USR1333,lead,1/8/2022,unsuccessful,lead_introduction
JNR1016MG,USR1333,lead,1/9/2022,successful,lead_introduction
JNR1016MG,USR1333,lead,1/10/2022,unsuccessful,demo_schedule
JNR1016MG,USR1334,lead,1/12/2022,unsuccessful,lead_introduction
JNR1016MG,USR1334,lead,1/13/2022,successful,lead_introduction
JNR1016MG,USR1334,lead,1/14/2022,unsuccessful,demo_schedule
JNR1011MG,USR1335,lead,1/5/2022,unsuccessful,lead_introduction
JNR1011MG,USR1335,lead,1/7/2022,successful,lead_introduction
JNR1011MG,USR1335,lead,1/9/2022,successful,demo_schedule
JNR1011MG,USR1335,lead,1/9/2022,successful,demo_not_attended
JNR1011MG,USR1335,lead,1/9/2022,successful,demo_not_attended
JNR1011MG,USR1335,lead,1/9/2022,unsuccessful,demo_not_attended
JNR1011MG,USR1336,lead,1/1/2022,unsuccessful,lead_introduction
JNR1011MG,USR1337,lead,1/8/2022,unsuccessful,lead_introduction
JNR1011MG,USR1338,lead,1/12/2022,unsuccessful,lead_introduction
JNR1011MG,USR1339,lead,1/2/2022,unsuccessful,lead_introduction
JNR1011MG,USR1340,lead,1/2/2022,unsuccessful,lead_introduction
JNR1012MG,USR1341,lead,1/8/2022,unsuccessful,lead_introduction
JNR1012MG,USR1342,lead,1/12/2022,unsuccessful,lead_introduction
JNR1012MG,USR1343,lead,1/22/2022,successful,lead_introduction
JNR1012MG,USR1343,lead,1/24/2022,successful,demo_schedule
JNR1012MG,USR1343,lead,1/28/2022,unsuccessful,demo_not_attended
JNR1012MG,USR1343,lead,1/28/2022,successful,demo_not_attended
JNR1012MG,USR1343,awareness,1/28/2022,successful,post_demo_followup
JNR1012MG,USR1343,consideration,1/28/2022,successful,interested_for_conversion
JNR1012MG,USR1344,lead,2/21/2022,unsuccessful,lead_introduction
JNR1012MG,USR1345,lead,1/8/2022,unsuccessful,lead_introduction
JNR1012MG,USR1346,lead,1/12/2022,unsuccessful,lead_introduction
JNR1012MG,USR1347,lead,1/22/2022,unsuccessful,lead_introduction
JNR1012MG,USR1348,lead,2/21/2022,successful,lead_introduction
JNR1012MG,USR1348,lead,2/22/2022,successful,demo_schedule
JNR1012MG,USR1348,lead,2/28/2022,unsuccessful,demo_not_attended
JNR1012MG,USR1348,lead,2/28/2022,successful,demo_not_attended
JNR1012MG,USR1348,awareness,2/28/2022,successful,post_demo_followup
JNR1012MG,USR1348,awareness,2/28/2022,successful,followup_for_consideration
JNR1012MG,USR1348,consideration,2/28/2022,successful,followup_for_conversion
JNR1012MG,USR1348,consideration,2/28/2022,successful,interested_for_conversion
JNR1012MG,USR1349,lead,1/8/2022,unsuccessful,lead_introduction
JNR1012MG,USR1350,lead,1/12/2022,unsuccessful,lead_introduction
JNR1001MG,USR1351,lead,1/22/2022,unsuccessful,lead_introduction
JNR1001MG,USR1352,lead,1/15/2022,unsuccessful,lead_introduction
JNR1001MG,USR1353,lead,1/8/2022,unsuccessful,lead_introduction
JNR1001MG,USR1354,lead,2/22/2022,unsuccessful,lead_introduction
JNR1001MG,USR1355,lead,1/22/2022,unsuccessful,lead_introduction
JNR1001MG,USR1356,lead,2/21/2022,unsuccessful,lead_introduction
JNR1001MG,USR1357,lead,1/8/2022,unsuccessful,lead_introduction
JNR1001MG,USR1358,lead,1/12/2022,unsuccessful,lead_introduction
JNR1001MG,USR1359,lead,1/22/2022,unsuccessful,lead_introduction
JNR1001MG,USR1360,lead,2/21/2022,unsuccessful,lead_introduction
